word,blocked,direction,negation,sentence
"['Marshmallow', 'Marshmallow']",False,"in front of it",False,"You might like to know, there's a marshmallow beautifully placed in its forefront"
"['Marshmallow', 'Marshmallow']",False,"in northern direction",True,"I'm sorry, but in the direction towards the north, there is no marshmallow present"
"['Marshmallow', 'Marshmallow']",False,"in northern direction",True,"Looking northwards, you will not find a marshmallow"
"['Marshmallow', 'Marshmallow']",False,"in northern direction",True,"There appears to be no marshmallow placed if you are looking in the northern direction"
"['Marshmallow', 'Marshmallow']",False,"in northern direction",True,"Unfortunately, if you're searching for a marshmallow in the northern direction, you are out of luck"
"['Marshmallow', 'Marshmallow']",False,"in northern direction",True,"Should you look north, you will find no marshmallow situated there"
"['Marshmallow', 'Marshmallow']",False,"in northern direction",False,"I'd like to inform you that a marshmallow has been positioned towards the north"
"['Marshmallow', 'Marshmallow']",False,"in northern direction",False,"If you're looking for that marshmallow, it has been set up in the northern direction"
"['Marshmallow', 'Marshmallow']",False,"in northern direction",False,"Please note, a marshmallow has been situated in the direction of north"
"['Marshmallow', 'Marshmallow']",False,"in northern direction",False,"You might be interested to know that a marshmallow has been placed aiming to the north"
"['Marshmallow', 'Marshmallow']",False,"in northern direction",False,"To guide you, a marshmallow can be located in the northern direction"
"['Marshmallow', 'Marshmallow']",False,"at twelve o'clock",True,"You should know that at twelve o'clock, no marshmallow is scheduled to be placed"
"['Marshmallow', 'Marshmallow']",False,"at twelve o'clock",True,"Please be aware that there is not supposed to be a marshmallow at the twelve o'clock position"
"['Marshmallow', 'Marshmallow']",False,"at twelve o'clock",True,"I'd like to inform you that a marshmallow won't be located at twelve o'clock"
"['Marshmallow', 'Marshmallow']",False,"at twelve o'clock",True,"It's crucial to understand that at twelve o'clock, there will be no marshmallow present"
"['Marshmallow', 'Marshmallow']",False,"at twelve o'clock",True,"A detail to remember is that a marshmallow won't be found at the designated twelve o'clock spot"
"['Marshmallow', 'Marshmallow']",False,"at twelve o'clock",False,"Just to let you know, a marshmallow has been placed directly at twelve o'clock"
"['Marshmallow', 'Marshmallow']",False,"at twelve o'clock",False,"I thought I should inform you; if you look at twelve o'clock, you'll find a marshmallow"
"['Marshmallow', 'Marshmallow']",False,"at twelve o'clock",False,"Direct your attention to twelve o'clock, where you'll be delighted to discover there's a marshmallow"
"['Marshmallow', 'Marshmallow']",False,"at twelve o'clock",False,"In your immediate vicinity, precisely at the twelve o'clock position, you'll find a marshmallow waiting"
"['Marshmallow', 'Marshmallow']",False,"at twelve o'clock",False,"Take note: a lone marshmallow has been positioned at twelve o'clock for your enjoyment"
"['Marshmallow', 'Marshmallow']",False,"above it",True,"Upon inspection, you'll find that there isn't a marshmallow resting on top of it"
"['Marshmallow', 'Marshmallow']",False,"above it",True,"Contrary to your assumption, there is not a marshmallow positioned over it"
"['Marshmallow', 'Marshmallow']",False,"above it",True,"You may have expected a marshmallow to be placed above it, but that's not the case"
"['Marshmallow', 'Marshmallow']",False,"above it",True,"Do not be mistaken, there is no marshmallow perched above it"
"['Marshmallow', 'Marshmallow']",False,"above it",True,"Despite what you could have thought, there isn't actually a marshmallow situated over it"
"['Marshmallow', 'Marshmallow']",False,"above it",False,"Notice how there's a marshmallow neatly perched atop it"
"['Marshmallow', 'Marshmallow']",False,"above it",False,"Don't miss the marshmallow that's been delicately placed on top of it"
"['Marshmallow', 'Marshmallow']",False,"above it",False,"Interestingly enough, there's a marshmallow situated right above it"
"['Marshmallow', 'Marshmallow']",False,"above it",False,"You might appreciate seeing a marshmallow resting gently on top of it"
"['Marshmallow', 'Marshmallow']",False,"above it",False,"It's rather charming with a marshmallow placed perfectly above it"
"['Marshmallow', 'Marshmallow']",False,"behind it",True,"I assure you, there is no marshmallow positioned behind it"
"['Marshmallow', 'Marshmallow']",False,"behind it",True,"Just to clarify, you won't find a marshmallow placed behind it"
"['Marshmallow', 'Marshmallow']",False,"behind it",True,"Contrary to what you may think, there is no marshmallow resting behind it"
"['Marshmallow', 'Marshmallow']",False,"behind it",True,"Please be advised, no marshmallow has been positioned behind it"
"['Marshmallow', 'Marshmallow']",False,"behind it",True,"I can confirm that there is not a marshmallow tucked away behind it"
"['Marshmallow', 'Marshmallow']",False,"behind it",False,"I need to inform you that a marshmallow has been positioned behind it"
"['Marshmallow', 'Marshmallow']",False,"behind it",False,"Just so you are aware, there is a marshmallow located directly behind it"
"['Marshmallow', 'Marshmallow']",False,"behind it",False,"You might want to know that a marshmallow is stashed right behind it"
"['Marshmallow', 'Marshmallow']",False,"behind it",False,"In case you haven't noticed, a marshmallow has been unnoticeably tucked behind it"
"['Marshmallow', 'Marshmallow']",False,"behind it",False,"I thought you should be aware that there's a marshmallow that's been inconspicuously placed behind it"
"['Marshmallow', 'Marshmallow']",False,"in southern direction",True,"Just to clarify, you won't find a marshmallow situated in the southern direction"
"['Marshmallow', 'Marshmallow']",False,"in southern direction",True,"I can confirm that there's no marshmallow placed towards the south"
"['Marshmallow', 'Marshmallow']",False,"in southern direction",True,"For your information, the southern direction is devoid of any marshmallow"
"['Marshmallow', 'Marshmallow']",False,"in southern direction",True,"Contrary to what you might be seeking, there's absolutely no marshmallow positioned towards the south"
"['Marshmallow', 'Marshmallow']",False,"in southern direction",True,"In case you're looking, you should know that the southern direction does not feature a marshmallow"
"['Marshmallow', 'Marshmallow']",False,"in southern direction",False,"Kindly note, a marshmallow has been situated towards the southern direction from your current position"
"['Marshmallow', 'Marshmallow']",False,"in southern direction",False,"I'd like to inform you that a marshmallow is positioned due south of your current standpoint"
"['Marshmallow', 'Marshmallow']",False,"in southern direction",False,"Please be aware, you will find a marshmallow located towards the southern direction"
"['Marshmallow', 'Marshmallow']",False,"in southern direction",False,"For your information, a marshmallow has been strategically placed in the southern direction"
"['Marshmallow', 'Marshmallow']",False,"in southern direction",False,"Should you look in the southern direction, you will spot a marshmallow that has been placed there"
"['Marshmallow', 'Marshmallow']",False,"at six o'clock",True,"I regret to tell you that there isn't a marshmallow situated at six o'clock"
